"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"FBgn0000003","FBgn0000003",0.854663511157851,1,-96.9277458680648,-98.2383501215244,13,7,355.018955258568,0,0,0,FALSE
"FBgn0000008","FBgn0000008",0.976233640924781,1,-100.550986595571,-101.15752740707,13,7,869.735907712624,0,0,0,FALSE
"FBgn0000014","FBgn0000014",0.502302713179356,1,-91.9471401099274,-94.6118732898145,13,7,1035.55232581695,0,0,0,FALSE
"FBgn0000015","FBgn0000015",0.930868272966403,1,-101.473725245834,-102.410992462902,13,7,725.709225089592,0,0,0,FALSE
"FBgn0000017","FBgn0000017",0.263857620830768,1,-106.589524684886,-110.420956536514,13,7,3239.5764075324,0,0,0,FALSE
"FBgn0000018","FBgn0000018",0.97798918912156,1,-74.9413002634445,-75.5299699813137,13,7,486.526116800514,0,0,0,FALSE
"FBgn0000024","FBgn0000024",0.9414713451076,1,-88.0534434211782,-88.9267178169554,13,7,228.807057993763,0,0,0,FALSE
"FBgn0000028","FBgn0000028",0.638556268659901,1,-82.8032031663861,-84.9442647903725,13,7,177.243989861272,0,0,0,FALSE
"FBgn0000032","FBgn0000032",0.992697686645015,1,-79.3438721308998,-79.7319524009044,13,7,775.819911989276,0,0,0,FALSE
"FBgn0000036","FBgn0000036",0.926960039987038,1,-50.7576872542677,-51.7173871459331,13,7,24.6057907341991,0,0,0,FALSE
"FBgn0000037","FBgn0000037",0.900620278462401,1,-54.0342142510689,-55.1332008703997,13,7,68.0585845834455,0,0,0,FALSE
"FBgn0000038","FBgn0000038",0.0286560729398434,0.847951892486457,-57.9877558007948,-65.0323278375384,13,7,55.7367437314258,0,0,0,FALSE
"FBgn0000042","FBgn0000042",0.837991657644792,1,-160.957911244199,-162.339239976472,13,7,26221.4147442249,0,0,0,FALSE
"FBgn0000043","FBgn0000043",0.873232752479062,1,-133.436310501318,-134.664882557676,13,7,4281.10954596331,0,0,0,FALSE
"FBgn0000044","FBgn0000044",0.492040803782762,1,-155.056612716061,-157.763083129726,13,7,34679.7387170415,0,0,0,FALSE
"FBgn0000045","FBgn0000045",0.49619304543487,1,-145.914877127709,-148.604405869356,13,7,11448.279951405,0,0,0,FALSE
"FBgn0000046","FBgn0000046",0.541892530992425,1,-125.440586162119,-127.948079000382,13,7,10170.3815711612,0,0,0,FALSE
"FBgn0000047","FBgn0000047",0.0814074756793794,0.932670185984772,-104.693571398627,-110.310581772592,13,7,1022.85161510144,0,0,0,FALSE
"FBgn0000052","FBgn0000052",0.934242110500317,1,-127.723627045144,-128.641059966089,13,7,4656.84043293365,0,0,0,FALSE
"FBgn0000053","FBgn0000053",0.661918710150968,1,-142.875805128009,-144.930341219343,13,7,10205.599815723,0,0,0,FALSE
"FBgn0000054","FBgn0000054",0.069746573083543,0.915881830159236,-90.555086328105,-96.3901315322995,13,7,874.437287080155,0,0,0,FALSE
"FBgn0000055","FBgn0000055",0.93005870348206,1,-108.343888626352,-109.285848890003,13,7,1337.18618200496,0,0,0,FALSE
"FBgn0000057","FBgn0000057",0.748618746116171,1,-103.766750012534,-105.499255951929,13,7,2465.11191385428,0,0,0,FALSE
"FBgn0000061","FBgn0000061",0.983380427960931,1,-40.461413658096,-40.9896522844451,13,7,8.14004623987163,0,0,0,FALSE
"FBgn0000063","FBgn0000063",0.434923692480083,1,-77.196239056956,-80.1443133238313,13,7,165.582640540071,0,0,0,FALSE
"FBgn0000064","FBgn0000064",0.666532087287705,1,-166.105030948954,-168.142513803988,13,7,65717.7410274866,0,0,0,FALSE
"FBgn0000071","FBgn0000071",0.963229605617238,1,-38.7189278327079,-39.4401191205919,13,7,6.98919894978178,0,0,0,FALSE
"FBgn0000075","FBgn0000075",0.91144634633256,1,-46.7331708565728,-47.7770848192786,13,7,20.3940576680891,0,0,0,FALSE
"FBgn0000077","FBgn0000077",0.991563204676194,1,-84.7056941590149,-85.1150380970947,13,7,449.292756000312,0,0,0,FALSE
"FBgn0000078","FBgn0000078",0.888986840202983,1,-166.268080300931,-167.423601108496,13,7,13727.6577716035,0,0,0,FALSE
"FBgn0000079","FBgn0000079",0.887871610299229,1,-174.783053251722,-175.943868714649,13,7,23434.3797840762,0,0,0,FALSE
"FBgn0000083","FBgn0000083",0.393039047609258,1,-122.243278212775,-125.381063632475,13,7,5480.10906593191,0,0,0,FALSE
"FBgn0000084","FBgn0000084",0.818124024009313,1,-106.378623235149,-107.841428185287,13,7,2989.35689203253,0,0,0,FALSE
"FBgn0000092","FBgn0000092",0.960916968222076,1,-55.754996479108,-56.4941924217822,13,7,32.2091519739676,0,0,0,FALSE
"FBgn0000094","FBgn0000094",0.123861342543332,0.94676809818053,-138.81913439281,-143.828548691589,13,7,6847.24119112933,0,0,0,FALSE
"FBgn0000097","FBgn0000097",0.453800193814346,1,-93.1264832367569,-95.9927867603482,13,7,1068.04839479365,0,0,0,FALSE
"FBgn0000099","FBgn0000099",0.711358021259891,1,-92.3168198559058,-94.1885060008108,13,7,906.094652725493,0,0,0,FALSE
"FBgn0000100","FBgn0000100",0.279313427185996,1,-157.379889044152,-161.116355401161,13,7,49604.2638523892,0,0,0,FALSE
"FBgn0000108","FBgn0000108",0.662544362939734,1,-77.4433138535449,-79.4955368344374,13,7,228.910382400652,0,0,0,FALSE
"FBgn0000109","FBgn0000109",0.828857935366039,1,-87.1424813096994,-88.561603244524,13,7,629.662730856834,0,0,0,FALSE
"FBgn0000114","FBgn0000114",0.280335494239999,1,-134.327899177967,-138.058232220292,13,7,6898.90153701615,0,0,0,FALSE
"FBgn0000115","FBgn0000115",0.311661242754654,1,-91.9515408302249,-95.5017452761523,13,7,1228.2551533393,0,0,0,FALSE
"FBgn0000116","FBgn0000116",0.705381618246933,1,-147.428513968545,-149.322359464924,13,7,30768.0554579872,0,0,0,FALSE
"FBgn0000117","FBgn0000117",0.231961502999016,1,-113.759363035544,-117.801726482716,13,7,5496.28984165252,0,0,0,FALSE
"FBgn0000119","FBgn0000119",0.227492136912904,1,-92.3399948949134,-96.4137656857724,13,7,1122.52203420634,0,0,0,FALSE
"FBgn0000137","FBgn0000137",0.842463262227862,1,-37.9740199806946,-39.3366138593216,13,7,5.48565017276452,0,0,0,FALSE
"FBgn0000139","FBgn0000139",0.0863528985450143,0.932670185984772,-89.7801286368832,-95.3132115278264,13,7,1331.57135218079,0,0,0,FALSE
"FBgn0000140","FBgn0000140",0.252734406729145,1,-97.3725435202194,-101.27508307045,13,7,505.649713540281,0,0,0,FALSE
"FBgn0000146","FBgn0000146",0.0164578217829702,0.724759858319401,-82.2356965111456,-90.0049206129177,13,7,156.580040159897,0,0,0,FALSE
"FBgn0000147","FBgn0000147",0.416815098208281,1,-95.2006012044292,-98.2291923042433,13,7,442.392085487956,0,0,0,FALSE
"FBgn0000150","FBgn0000150",0.732388352591821,1,-151.139232965472,-152.932630922192,13,7,24769.9253653704,0,0,0,FALSE
"FBgn0000152","FBgn0000152",0.987132682866215,1,-68.5386494603042,-69.0179554656125,13,7,158.53327847205,0,0,0,FALSE
"FBgn0000153","FBgn0000153",0.442882822807912,1,-96.4970181455635,-99.4103593028391,13,7,718.849536681792,0,0,0,FALSE
"FBgn0000157","FBgn0000157",0.999933863546998,1,-64.3754585012613,-64.4503290596286,13,7,108.204631578958,0,0,0,FALSE
"FBgn0000158","FBgn0000158",0.0577508930933695,0.905691674405277,-57.7289604218906,-63.8266142793067,13,7,34.0704835728516,0,0,0,FALSE
"FBgn0000163","FBgn0000163",0.294514605329946,1,-108.020111901999,-111.667096342842,13,7,3441.34827014861,0,0,0,FALSE
"FBgn0000166","FBgn0000166",0.997532165061033,1,-49.0053575941441,-49.2674296757427,13,7,24.7102559893788,0,0,0,FALSE
"FBgn0000173","FBgn0000173",0.554187240782825,1,-113.685860519974,-116.145577226787,13,7,3612.60944972617,0,0,0,FALSE
"FBgn0000179","FBgn0000179",0.982155446413574,1,-54.6044346079747,-55.1472667957744,13,7,43.3471197870241,0,0,0,FALSE
"FBgn0000180","FBgn0000180",0.962139562326193,1,-76.0524605717844,-76.782208508036,13,7,84.9902300145082,0,0,0,FALSE
"FBgn0000181","FBgn0000181",0.822445030884801,1,-134.177833738467,-135.623142417041,13,7,17909.7136686512,0,0,0,FALSE
"FBgn0000182","FBgn0000182",0.41684910970394,1,-66.8085564352774,-69.8369942628382,13,7,96.8026026150401,0,0,0,FALSE
"FBgn0000183","FBgn0000183",0.194871015362042,0.985426889954429,-89.6088288781287,-93.9287341082769,13,7,1579.52071693838,0,0,0,FALSE
"FBgn0000206","FBgn0000206",0.992973888129821,1,-51.8528226279024,-52.2354339206095,13,7,28.9980815352439,0,0,0,FALSE
"FBgn0000210","FBgn0000210",0.770234812178733,1,-61.7732793240596,-63.423758910913,13,7,83.5585731634532,0,0,0,FALSE
"FBgn0000212","FBgn0000212",0.02091906351706,0.781089939642332,-94.8452901510522,-102.303361270399,13,7,2080.17298403206,0,0,0,FALSE
"FBgn0000221","FBgn0000221",0.858270850093316,1,-71.4639062421067,-72.7588693688057,13,7,276.883581079734,0,0,0,FALSE
"FBgn0000228","FBgn0000228",0.603277530717331,1,-100.230266361509,-102.503016711976,13,7,1360.93973081568,0,0,0,FALSE
"FBgn0000229","FBgn0000229",0.974832380496931,1,-90.3453106489167,-90.9656058266355,13,7,895.539148598471,0,0,0,FALSE
"FBgn0000233","FBgn0000233",0.997939808879585,1,-44.0150340708018,-44.2608092890652,13,7,13.7049833496363,0,0,0,FALSE
"FBgn0000239","FBgn0000239",0.883038217765582,1,-107.109999529703,-108.29353326734,13,7,3214.76600536736,0,0,0,FALSE
"FBgn0000241","FBgn0000241",0.679564672033117,1,-54.5017976127473,-56.4911267689705,13,7,24.8006400402931,0,0,0,FALSE
"FBgn0000244","FBgn0000244",0.858056439029452,1,-115.319992809214,-116.615889292179,13,7,4411.81977488641,0,0,0,FALSE
"FBgn0000246","FBgn0000246",0.585699016102836,1,-65.0208289355883,-67.3599231434742,13,7,112.768272404346,0,0,0,FALSE
"FBgn0000247","FBgn0000247",0.590573357051586,1,-93.2662818893264,-95.5869202441388,13,7,1764.00371255387,0,0,0,FALSE
"FBgn0000250","FBgn0000250",0.0609389042186443,0.905691674405277,-102.615707775761,-108.638970197213,13,7,3533.78928004233,0,0,0,FALSE
"FBgn0000251","FBgn0000251",0.980314449833802,1,-113.049153360556,-113.612900933205,13,7,1805.48173324274,0,0,0,FALSE
"FBgn0000253","FBgn0000253",0.546758297919999,1,-136.636086726968,-139.124618316743,13,7,14288.7577092462,0,0,0,FALSE
"FBgn0000256","FBgn0000256",0.712137725774589,1,-124.047509326129,-125.916302125008,13,7,5967.49024416702,0,0,0,FALSE
"FBgn0000257","FBgn0000257",0.385091411301382,1,-84.8029902151858,-87.9782480823223,13,7,769.063852062653,0,0,0,FALSE
"FBgn0000259","FBgn0000259",0.473514701123288,1,-101.152678783452,-103.935683677445,13,7,2444.57611283205,0,0,0,FALSE
"FBgn0000261","FBgn0000261",0.21635791732887,0.996726813507163,-169.847371331891,-174.001649760926,13,7,138782.735334963,0,0,0,FALSE
"FBgn0000273","FBgn0000273",0.506057516866714,1,-116.057972627086,-118.707543272542,13,7,3859.9034913492,0,0,0,FALSE
"FBgn0000274","FBgn0000274",0.420258207312462,1,-104.576078019771,-107.589193008234,13,7,866.791703606518,0,0,0,FALSE
"FBgn0000276","FBgn0000276",0.0245105617416965,0.825747274937865,-122.740792193968,-129.991469998497,13,7,2579.60251617073,0,0,0,FALSE
"FBgn0000277","FBgn0000277",0.000759667223563407,0.186611587093593,-99.8607201379354,-111.416961534814,13,7,623.971137925898,0,0,0,FALSE
"FBgn0000279","FBgn0000279",0.560150577104834,1,-59.1491635639724,-61.5858622090375,13,7,36.0553493378615,0,0,0,FALSE
"FBgn0000283","FBgn0000283",0.0163532979212935,0.724759858319401,-92.6845454479714,-100.461990962901,13,7,2085.74749499338,0,0,0,FALSE
"FBgn0000286","FBgn0000286",0.553961406778015,1,-115.42729100369,-117.88788133744,13,7,3192.70122824628,0,0,0,FALSE
"FBgn0000287","FBgn0000287",0.319418066206945,1,-107.7355681789,-111.243307768173,13,7,1565.01211688333,0,0,0,FALSE
"FBgn0000289","FBgn0000289",0.490181872133118,1,-93.3008539194554,-96.0149332769185,13,7,2080.82751883484,0,0,0,FALSE
"FBgn0000299","FBgn0000299",0.864968165610761,1,-132.570066480503,-133.835628903855,13,7,7579.07228520027,0,0,0,FALSE
"FBgn0000303","FBgn0000303",0.971121877200344,1,-49.7070770684809,-50.3619114772357,13,7,29.6266762225445,0,0,0,FALSE
"FBgn0000307","FBgn0000307",0.525264935753132,1,-92.3684618269861,-94.9413183595711,13,7,1061.2193278685,0,0,0,FALSE
"FBgn0000308","FBgn0000308",0.944095222415018,1,-126.449043271633,-127.305658927915,13,7,7412.30962778621,0,0,0,FALSE
"FBgn0000316","FBgn0000316",0.95305844840696,1,-86.2505429579434,-87.0471889398305,13,7,678.787763337602,0,0,0,FALSE
"FBgn0000317","FBgn0000317",0.736237030956492,1,-106.526300440161,-108.305303103232,13,7,1462.50426245158,0,0,0,FALSE
"FBgn0000318","FBgn0000318",0.981961706768934,1,-96.8192423851582,-97.3643306456704,13,7,1939.44974212103,0,0,0,FALSE
"FBgn0000319","FBgn0000319",0.147092838976718,0.955164313674881,-127.930646889924,-132.683275322098,13,7,9342.23496958633,0,0,0,FALSE
"FBgn0000320","FBgn0000320",0.823318151250074,1,-86.4703651933782,-87.9121243560367,13,7,256.0069055685,0,0,0,FALSE
"FBgn0000326","FBgn0000326",0.695568843896922,1,-94.5934225551137,-96.5235950833656,13,7,1165.32195527392,0,0,0,FALSE
"FBgn0000330","FBgn0000330",0.863168262117112,1,-74.7961745705394,-76.0696865411435,13,7,417.231439816772,0,0,0,FALSE
"FBgn0000339","FBgn0000339",0.241430136781591,1,-93.8574843681292,-97.8349071850029,13,7,1512.37052947037,0,0,0,FALSE
"FBgn0000346","FBgn0000346",0.184303106515031,0.979968673085235,-93.9434878196549,-98.3505626031728,13,7,574.7765246006,0,0,0,FALSE
"FBgn0000351","FBgn0000351",0.695313919645554,1,-48.9515345853159,-50.8826500985861,13,7,33.6931472047662,0,0,0,FALSE
"FBgn0000352","FBgn0000352",0.976126221893482,1,-77.6615509410647,-78.2691614850395,13,7,445.53018920525,0,0,0,FALSE
"FBgn0000357","FBgn0000357",0.99498911431361,1,-49.1051182456588,-49.4432488429432,13,7,18.5129998637869,0,0,0,FALSE
"FBgn0000370","FBgn0000370",0.159599588181058,0.95662449297299,-146.844904808211,-151.47371544708,13,7,30242.9976028984,0,0,0,FALSE
"FBgn0000376","FBgn0000376",0.682157453051307,1,-77.7444033476519,-79.7241528076628,13,7,368.903830430133,0,0,0,FALSE
"FBgn0000377","FBgn0000377",0.563142777065705,1,-87.3852180946828,-89.8104029888403,13,7,920.562194753779,0,0,0,FALSE
"FBgn0000382","FBgn0000382",0.546468137811498,1,-105.746430140506,-108.236090447282,13,7,2460.88514977055,0,0,0,FALSE
"FBgn0000384","FBgn0000384",0.66187370409216,1,-88.0179944755578,-90.0726969648815,13,7,915.860977445516,0,0,0,FALSE
"FBgn0000394","FBgn0000394",0.38427652573791,1,-85.4553074406728,-88.6344367869841,13,7,603.989259148918,0,0,0,FALSE
"FBgn0000395","FBgn0000395",0.686997854114023,1,-100.97041345501,-102.932275946508,13,7,1206.79613341546,0,0,0,FALSE
"FBgn0000404","FBgn0000404",0.0925103098398407,0.932670185984772,-93.5415547479699,-98.9760578638695,13,7,473.224078291917,0,0,0,FALSE
"FBgn0000405","FBgn0000405",0.344360476907992,1,-107.717078641859,-111.093242014371,13,7,1040.03821006712,0,0,0,FALSE
"FBgn0000406","FBgn0000406",0.917034126552827,1,-162.562601641639,-163.576984304203,13,7,35626.7265506322,0,0,0,FALSE
"FBgn0000409","FBgn0000409",0.625577444064689,1,-139.096741442706,-141.286066838266,13,7,10112.8720684294,0,0,0,FALSE
"FBgn0000411","FBgn0000411",0.41207910216401,1,-81.3629019919624,-84.4129144248781,13,7,174.52961524847,0,0,0,FALSE
"FBgn0000412","FBgn0000412",0.598154974194334,1,-107.559113397851,-109.851137610871,13,7,3055.13710084605,0,0,0,FALSE
"FBgn0000413","FBgn0000413",0.155819860418441,0.955711968596506,-87.4756682093098,-92.1409812410895,13,7,1715.34591756756,0,0,0,FALSE
"FBgn0000414","FBgn0000414",0.191510639904074,0.985111972796896,-100.016267600519,-104.363447710415,13,7,1635.59419328551,0,0,0,FALSE
"FBgn0000416","FBgn0000416",0.0240990011508122,0.825747274937865,-150.157749266986,-157.430666815747,13,7,48967.8449434124,0,0,0,FALSE
"FBgn0000422","FBgn0000422",0.86703913684453,1,-95.3299193358638,-96.5862893526002,13,7,1027.49237472918,0,0,0,FALSE
"FBgn0000426","FBgn0000426",0.637774649396252,1,-77.6682862194786,-79.8122495931308,13,7,293.386180949453,0,0,0,FALSE
"FBgn0000427","FBgn0000427",0.661355621389498,1,-48.4732616494856,-50.5298796661134,13,7,17.0556007536855,0,0,0,FALSE
"FBgn0000442","FBgn0000442",0.144106256574571,0.954033924220404,-58.4603516803799,-63.2439020232297,13,7,67.5281921816142,0,0,0,FALSE
"FBgn0000447","FBgn0000447",0.514940539744336,1,-114.943632215046,-117.557552750678,13,7,3029.7101500215,0,0,0,FALSE
"FBgn0000448","FBgn0000448",0.976014685329301,1,-48.6316523431394,-49.2403708560603,13,7,15.8540927072655,0,0,0,FALSE
"FBgn0000451","FBgn0000451",0.755287769235117,1,-83.6738598359206,-85.3811869660611,13,7,129.503393951619,0,0,0,FALSE
"FBgn0000454","FBgn0000454",0.0176121495956414,0.740556512426938,-112.235161599372,-119.916776358544,13,7,4022.15745186111,0,0,0,FALSE
"FBgn0000455","FBgn0000455",0.183807341602309,0.979968673085235,-105.35243920221,-109.763706460671,13,7,2582.06117752314,0,0,0,FALSE
"FBgn0000459","FBgn0000459",0.985928136384062,1,-63.7605971098019,-64.2564052459571,13,7,75.9810680943799,0,0,0,FALSE
"FBgn0000463","FBgn0000463",0.982644968317955,1,-72.596108418102,-73.133178372969,13,7,141.554688133758,0,0,0,FALSE
"FBgn0000464","FBgn0000464",0.696955792196249,1,-85.5636369728824,-87.4886784940147,13,7,634.420229845937,0,0,0,FALSE
"FBgn0000473","FBgn0000473",0.000912135161581434,0.209372402171528,-119.978810925139,-131.31739586654,13,7,5374.24851447706,0,0,0,FALSE
"FBgn0000477","FBgn0000477",0.477571589429758,1,-102.347262932201,-105.113370756291,13,7,1282.62870310799,0,0,0,FALSE
"FBgn0000479","FBgn0000479",0.570876173930818,1,-106.614495380109,-109.01002871963,13,7,2301.45046189328,0,0,0,FALSE
"FBgn0000482","FBgn0000482",0.698861367001454,1,-86.8855715842977,-88.8035617554286,13,7,732.872256233933,0,0,0,FALSE
"FBgn0000489","FBgn0000489",0.45833828216309,1,-112.006646988155,-114.85359458027,13,7,2834.12492878158,0,0,0,FALSE
"FBgn0000490","FBgn0000490",0.597551395148811,1,-89.867632174802,-92.1619304496663,13,7,636.241004906481,0,0,0,FALSE
"FBgn0000492","FBgn0000492",0.98222046351564,1,-87.8307556408029,-88.3728276445257,13,7,603.547590759789,0,0,0,FALSE
"FBgn0000497","FBgn0000497",0.942397600455498,1,-75.2011809788911,-76.0686160991574,13,7,200.828159558653,0,0,0,FALSE
"FBgn0000499","FBgn0000499",0.803722513228389,1,-104.165792726462,-105.68613868672,13,7,1523.89067582792,0,0,0,FALSE
"FBgn0000500","FBgn0000500",0.793724494128935,1,-46.9616398672867,-48.5213168862274,13,7,15.6648429390084,0,0,0,FALSE
"FBgn0000504","FBgn0000504",0.269620935438162,1,-113.720704430834,-117.516225087525,13,7,2643.43864156582,0,0,0,FALSE
"FBgn0000520","FBgn0000520",0.716780745923042,1,-75.5000318060428,-77.351582516016,13,7,397.466500331775,0,0,0,FALSE
"FBgn0000524","FBgn0000524",0.157994703933018,0.955711968596506,-78.8085851739972,-83.4528022415934,13,7,403.462784035787,0,0,0,FALSE
"FBgn0000527","FBgn0000527",0.8174816601156,1,-84.1719696460391,-85.6373659110509,13,7,281.868769988652,0,0,0,FALSE
"FBgn0000529","FBgn0000529",0.999979104633512,1,-61.7339139373869,-61.7846009497659,13,7,42.1253971999676,0,0,0,FALSE
"FBgn0000533","FBgn0000533",0.866755763031279,1,-81.1442337524793,-82.4018645141877,13,7,265.345399629439,0,0,0,FALSE
"FBgn0000535","FBgn0000535",0.996902220909234,1,-54.1261104550251,-54.4103646984004,13,7,32.3635641619558,0,0,0,FALSE
"FBgn0000536","FBgn0000536",0.679226870931778,1,-123.784014331449,-125.774591534957,13,7,5963.0225871262,0,0,0,FALSE
"FBgn0000541","FBgn0000541",0.653834271328154,1,-113.401066408249,-115.485506466812,13,7,2900.61457062681,0,0,0,FALSE
"FBgn0000542","FBgn0000542",0.964543267432286,1,-75.4035652029343,-76.114268682997,13,7,207.852348588393,0,0,0,FALSE
"FBgn0000543","FBgn0000543",0.882075136118928,1,-86.1862256056075,-87.3742433286481,13,7,856.719783433818,0,0,0,FALSE
"FBgn0000546","FBgn0000546",0.576699808003076,1,-93.9855745620062,-96.358874715748,13,7,683.848750850005,0,0,0,FALSE
"FBgn0000547","FBgn0000547",0.570309444293563,1,-100.970820806983,-103.368522081405,13,7,1302.34337471393,0,0,0,FALSE
"FBgn0000551","FBgn0000551",0.992048386775916,1,-38.5301555281208,-38.9306265262877,13,7,7.19313680052243,0,0,0,FALSE
"FBgn0000556","FBgn0000556",0.267581726917544,1,-191.36658452738,-195.174741532857,13,7,372254.420016736,0,0,0,FALSE
"FBgn0000557","FBgn0000557",0.0675951204838497,0.914010113404144,-99.7285399980299,-105.607443698623,13,7,1721.17199405544,0,0,0,FALSE
"FBgn0000559","FBgn0000559",0.141021355395104,0.953636220076384,-174.066797683952,-178.882883062963,13,7,143992.397519425,0,0,0,FALSE
"FBgn0000560","FBgn0000560",0.411581597376357,1,-61.5045855643197,-64.556857415234,13,7,57.4307236385388,0,0,0,FALSE
"FBgn0000562","FBgn0000562",0.13341563482105,0.95203251774671,-105.160390131845,-110.059444440127,13,7,2470.04068366392,0,0,0,FALSE
"FBgn0000565","FBgn0000565",0.0426596991845168,0.889161327446956,-87.9534930419531,-94.4653884353148,13,7,663.471499104856,0,0,0,FALSE
"FBgn0000566","FBgn0000566",0.771413398416045,1,-107.997883316547,-109.643852933117,13,7,2535.78944901354,0,0,0,FALSE
"FBgn0000567","FBgn0000567",0.578425014380566,1,-91.8154303638647,-94.1821591839009,13,7,773.828122380019,0,0,0,FALSE
"FBgn0000568","FBgn0000568",0.999014178738159,1,-120.631328695086,-120.820912708222,13,7,3693.36207835346,0,0,0,FALSE
"FBgn0000575","FBgn0000575",0.970922391447016,1,-119.275171254652,-119.931793275607,13,7,3228.31241647636,0,0,0,FALSE
"FBgn0000576","FBgn0000576",0.999839462750389,1,-52.0714921192454,-52.1727769838357,13,7,28.1773900861622,0,0,0,FALSE
"FBgn0000577","FBgn0000577",0.997459630156341,1,-91.1028260809412,-91.3676186340214,13,7,324.002371235855,0,0,0,FALSE
"FBgn0000578","FBgn0000578",0.708952152587158,1,-90.3787959107205,-92.2594062547601,13,7,565.924723063394,0,0,0,FALSE
"FBgn0000579","FBgn0000579",0.399818347374389,1,-161.705949465026,-164.812168985542,13,7,52983.423765987,0,0,0,FALSE
"FBgn0000581","FBgn0000581",0.505302847334273,1,-102.526217024274,-105.178830599229,13,7,2476.71360664816,0,0,0,FALSE
"FBgn0000588","FBgn0000588",0.938089434136339,1,-64.2526142291919,-65.1468464837624,13,7,96.985791098438,0,0,0,FALSE
"FBgn0000592","FBgn0000592",0.487302601653899,1,-160.817882384266,-163.543777311545,13,7,33132.4489498478,0,0,0,FALSE
"FBgn0000611","FBgn0000611",0.234821811498649,1,-106.78448207547,-110.807004084455,13,7,2421.88831514521,0,0,0,FALSE
"FBgn0000615","FBgn0000615",0.216683672159217,0.996726813507163,-150.298298285742,-154.450173241862,13,7,16810.2518532967,0,0,0,FALSE
"FBgn0000617","FBgn0000617",0.994313557463121,1,-76.309769359295,-76.663842793359,13,7,406.541019436188,0,0,0,FALSE
"FBgn0000618","FBgn0000618",0.902315397225476,1,-74.5538457984273,-75.6443788147077,13,7,245.402233530288,0,0,0,FALSE
"FBgn0000625","FBgn0000625",0.173217991098619,0.969833300462098,-72.0875807848608,-76.5907849542543,13,7,169.910652107581,0,0,0,FALSE
"FBgn0000629","FBgn0000629",0.841509784511633,1,-79.0583030070347,-80.4249052639339,13,7,706.542541526058,0,0,0,FALSE
"FBgn0000633","FBgn0000633",0.927764862972556,1,-55.5286190342523,-56.4837445544873,13,7,23.4712301403307,0,0,0,FALSE
"FBgn0000635","FBgn0000635",0.0540032154728559,0.903405835270525,-112.565793223014,-118.755938944848,13,7,2635.48203000955,0,0,0,FALSE
"FBgn0000636","FBgn0000636",0.837399892129298,1,-98.8018870090389,-100.185683197604,13,7,1006.60028856659,0,0,0,FALSE
"FBgn0000644","FBgn0000644",0.854811491026446,1,-43.4778899866738,-44.7878551667782,13,7,11.87582290405,0,0,0,FALSE
"FBgn0000658","FBgn0000658",0.922796415870325,1,-59.4325625248241,-60.4155759829042,13,7,64.8847280525184,0,0,0,FALSE
"FBgn0000659","FBgn0000659",0.099902207014988,0.932711830886219,-106.505517087085,-111.82925250768,13,7,1122.6712483191,0,0,0,FALSE
"FBgn0000662","FBgn0000662",0.608334460780848,1,-98.9285956946148,-101.182362742571,13,7,1469.6648119518,0,0,0,FALSE
"FBgn0000667","FBgn0000667",0.702371706010439,1,-119.383971279256,-121.288966154572,13,7,4713.97595755177,0,0,0,FALSE
"FBgn0000709","FBgn0000709",0.245657202597961,1,-95.960936178898,-99.9100330721023,13,7,1306.22975922666,0,0,0,FALSE
"FBgn0000711","FBgn0000711",0.547334659112628,1,-99.1233392549454,-101.60962955232,13,7,1251.70934641033,0,0,0,FALSE
"FBgn0000719","FBgn0000719",0.690555346830909,1,-93.3170158677354,-95.2657283827967,13,7,644.519927196286,0,0,0,FALSE
"FBgn0000721","FBgn0000721",0.449770179473876,1,-132.544142542754,-135.427730340642,13,7,7723.77701040063,0,0,0,FALSE
"FBgn0000723","FBgn0000723",0.0972613604332694,0.932670185984772,-91.4215738945429,-96.7840040633605,13,7,1735.03099553104,0,0,0,FALSE
"FBgn0000808","FBgn0000808",0.526290249379881,1,-58.0961762638706,-60.6649754960843,13,7,68.7954296305911,0,0,0,FALSE
"FBgn0000810","FBgn0000810",0.544624739866254,1,-77.1729928582855,-79.669829823919,13,7,568.752237685824,0,0,0,FALSE
"FBgn0000826","FBgn0000826",0.928256287206535,1,-52.6156331248481,-53.5679542533651,13,7,24.7155712946798,0,0,0,FALSE
"FBgn0000927","FBgn0000927",0.948445243242372,1,-56.6767050637086,-57.5048525919557,13,7,38.7460576393072,0,0,0,FALSE
"FBgn0000928","FBgn0000928",0.145218550422219,0.954520849588644,-63.9285127716333,-68.7004818762143,13,7,62.1821950428556,0,0,0,FALSE
"FBgn0000964","FBgn0000964",0.834190595765993,1,-52.4309401199319,-53.8280713364598,13,7,19.1693363793804,0,0,0,FALSE
"FBgn0000996","FBgn0000996",0.549924599334326,1,-77.1033503676252,-79.5795812369573,13,7,320.229546584633,0,0,0,FALSE
"FBgn0001075","FBgn0001075",0.907225457762575,1,-65.4249760930508,-66.4906768403985,13,7,116.937959084499,0,0,0,FALSE
"FBgn0001077","FBgn0001077",0.972245386786231,1,-50.6526409643044,-51.2972822137234,13,7,26.2008493886076,0,0,0,FALSE
"FBgn0001078","FBgn0001078",0.863431600509171,1,-91.9087350313871,-93.1810861917262,13,7,672.024090725798,0,0,0,FALSE
