"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_combined","converge_case","converge_control","allZero"
"FBgn0000003","FBgn0000003",0.515663299244216,1,-105.412744047503,-108.023777207957,13,7,462.031846065579,0,0,0,FALSE
"FBgn0000008","FBgn0000008",0.445799456057314,1,-94.9876063340377,-97.8883141121353,13,7,817.343330654785,0,0,0,FALSE
"FBgn0000014","FBgn0000014",0.643974601286162,1,-100.232945099715,-102.353905902921,13,7,996.831642427506,0,0,0,FALSE
"FBgn0000015","FBgn0000015",0.465098179187337,1,-97.1567713888311,-99.9750911241332,13,7,709.195916328888,0,0,0,FALSE
"FBgn0000017","FBgn0000017",0.562682112385686,1,-108.855160991317,-111.282116961158,13,7,2864.98980489492,0,0,0,FALSE
"FBgn0000018","FBgn0000018",0.99746158199727,1,-78.9810432580413,-79.2457632399554,13,7,468.126885320367,0,0,0,FALSE
"FBgn0000024","FBgn0000024",0.399532711112286,1,-79.059167999576,-82.1667103236767,13,7,226.548674863002,0,0,0,FALSE
"FBgn0000028","FBgn0000028",0.0606148352651242,0.36786213887072,-76.1704923081603,-82.201149860818,13,7,190.716970074835,0,0,0,FALSE
"FBgn0000032","FBgn0000032",0.996450083961307,1,-86.6437210550983,-86.9422275821797,13,7,763.058894317467,0,0,0,FALSE
"FBgn0000036","FBgn0000036",0.628389524059409,1,-54.6394911088457,-56.8183438776632,13,7,27.8588137602135,0,0,0,FALSE
"FBgn0000037","FBgn0000037",0.948699131077502,1,-60.0970599925413,-60.9235106910862,13,7,63.2276433984297,0,0,0,FALSE
"FBgn0000038","FBgn0000038",0.00111867030830609,0.021224728989024,-68.1911954464271,-79.2860329077643,13,7,61.5360893984925,0,0,0,FALSE
"FBgn0000042","FBgn0000042",0.539603222104914,1,-156.117663274014,-158.634102346075,13,7,25505.4044666403,0,0,0,FALSE
"FBgn0000043","FBgn0000043",0.959031118380716,1,-132.759015299479,-133.512493601314,13,7,4723.09072642705,0,0,0,FALSE
"FBgn0000044","FBgn0000044",0.228713321548109,0.878890250776082,-155.670941460335,-159.73608086571,13,7,29605.2311141779,0,0,0,FALSE
"FBgn0000045","FBgn0000045",0.9114039440348,1,-145.565312170558,-146.609447143352,13,7,9061.16711437145,0,0,0,FALSE
"FBgn0000046","FBgn0000046",0.408230936431784,1,-134.283693697854,-137.351228714093,13,7,9969.71128733487,0,0,0,FALSE
"FBgn0000047","FBgn0000047",0.807566149576412,1,-124.042455929421,-125.547553494715,13,7,1090.91723132514,0,0,0,FALSE
"FBgn0000052","FBgn0000052",0.990989124952054,1,-122.45145056528,-122.87091317166,13,7,4208.29379119263,0,0,0,FALSE
"FBgn0000053","FBgn0000053",0.486506856156666,1,-137.325380931127,-140.054547882468,13,7,10105.3951216157,0,0,0,FALSE
"FBgn0000054","FBgn0000054",0.00221484132810797,0.0327657868690702,-84.7351348165754,-95.0070261867167,13,7,894.724960083388,0,0,0,FALSE
"FBgn0000055","FBgn0000055",0.961084303019144,1,-94.7684573510884,-95.506369185088,13,7,1185.61412184194,0,0,0,FALSE
"FBgn0000057","FBgn0000057",0.999242742704571,1,-104.995011998931,-105.167923243874,13,7,2391.59716964152,0,0,0,FALSE
"FBgn0000061","FBgn0000061",0.643569342354899,1,-42.0874323427073,-44.2098957257589,13,7,7.92056040483583,0,0,0,FALSE
"FBgn0000063","FBgn0000063",0.0322958177433489,0.228287903008639,-78.9187607034574,-85.8044948840032,13,7,164.439514106299,0,0,0,FALSE
"FBgn0000064","FBgn0000064",0.89210993092187,1,-161.521842286471,-162.662425244998,13,7,60248.8994131184,0,0,0,FALSE
"FBgn0000071","FBgn0000071",0.985165401208808,1,-37.4611705375072,-37.9670140675689,13,7,5.76415003440924,0,0,0,FALSE
"FBgn0000075","FBgn0000075",0.999383879581728,1,-49.1292998288802,-49.2902441482341,13,7,21.5747710260799,0,0,0,FALSE
"FBgn0000077","FBgn0000077",0.704032598535749,1,-83.6958498308437,-85.5946932094949,13,7,449.281478003138,0,0,0,FALSE
"FBgn0000078","FBgn0000078",0.993270461463738,1,-172.649178142161,-173.025772717811,13,7,23087.434217094,0,0,0,FALSE
"FBgn0000079","FBgn0000079",0.993121968530344,1,-181.556223646083,-181.935850079812,13,7,40136.9852479481,0,0,0,FALSE
"FBgn0000083","FBgn0000083",0.0637457607988834,0.381172107901207,-122.990555196934,-128.951247765223,13,7,5671.9543701954,0,0,0,FALSE
"FBgn0000084","FBgn0000084",0.100841718388787,0.5249392500365,-111.617006671483,-116.927198571411,13,7,2978.42605312047,0,0,0,FALSE
"FBgn0000092","FBgn0000092",0.976020332650583,1,-54.4621896627932,-55.0708521444562,13,7,33.377407125542,0,0,0,FALSE
"FBgn0000094","FBgn0000094",0.999189288314181,1,-151.119373274368,-151.296443315088,13,7,7258.98480166112,0,0,0,FALSE
"FBgn0000097","FBgn0000097",0.983725024233371,1,-101.708213252706,-102.232238336956,13,7,1034.42946266208,0,0,0,FALSE
"FBgn0000099","FBgn0000099",0.0836038355151784,0.460702849520146,-84.3315495756206,-89.9107274154706,13,7,828.284705380611,0,0,0,FALSE
"FBgn0000100","FBgn0000100",0.296030101412283,1,-154.231946694677,-157.870206903107,13,7,51802.8187157702,0,0,0,FALSE
"FBgn0000108","FBgn0000108",0.477390848105193,1,-74.4593408668079,-77.2261997944105,13,7,219.304420585561,0,0,0,FALSE
"FBgn0000109","FBgn0000109",0.0011172861078823,0.021224728989024,-83.7359455351462,-94.8322644138971,13,7,637.880201780913,0,0,0,FALSE
"FBgn0000114","FBgn0000114",0.0177859633758392,0.146763020124853,-134.262913562148,-141.931815293125,13,7,7216.69230941966,0,0,0,FALSE
"FBgn0000115","FBgn0000115",0.0308389118827227,0.221735848731377,-91.5793962956869,-98.5265689574164,13,7,1251.84105050709,0,0,0,FALSE
"FBgn0000116","FBgn0000116",0.692866381743565,1,-147.980859661476,-149.921027263083,13,7,29136.3811511406,0,0,0,FALSE
"FBgn0000117","FBgn0000117",0.789517620425208,1,-114.514726186223,-116.090820001502,13,7,5382.09186279413,0,0,0,FALSE
"FBgn0000119","FBgn0000119",0.583471522909516,1,-98.0755997902451,-100.423144344913,13,7,1039.25075243027,0,0,0,FALSE
"FBgn0000137","FBgn0000137",0.890508247029971,1,-38.1795983856891,-39.3278629326007,13,7,5.28325780717701,0,0,0,FALSE
"FBgn0000139","FBgn0000139",0.498106625640937,1,-94.9003484796232,-97.5820943537364,13,7,1425.07684828879,0,0,0,FALSE
"FBgn0000140","FBgn0000140",1.77834899415842e-05,0.00168258249764868,-94.4551693004904,-110.357680742208,13,7,474.652505181325,0,0,0,FALSE
"FBgn0000146","FBgn0000146",0.00827254315391646,0.0831589531832679,-83.3382071517103,-91.983506236541,13,7,165.468354741639,0,0,0,FALSE
"FBgn0000147","FBgn0000147",1.01026640995212e-05,0.00116915376351732,-93.0896330996504,-109.631638342726,13,7,469.031116296639,0,0,0,FALSE
"FBgn0000150","FBgn0000150",0.123831421033207,0.6008355470298,-143.429893269549,-148.439664879998,13,7,25005.8031507184,0,0,0,FALSE
"FBgn0000152","FBgn0000152",0.958078446189039,1,-67.4157244065852,-68.1762907693892,13,7,162.542485238367,0,0,0,FALSE
"FBgn0000153","FBgn0000153",0.99281564992855,1,-100.757182703387,-101.142942528637,13,7,598.912133076299,0,0,0,FALSE
"FBgn0000157","FBgn0000157",0.725263872948146,1,-65.4751567794074,-67.2951411033595,13,7,105.696283168217,0,0,0,FALSE
"FBgn0000158","FBgn0000158",0.0116103660070989,0.10640049423914,-60.3345784662169,-68.5509565255331,13,7,40.0964253039155,0,0,0,FALSE
"FBgn0000163","FBgn0000163",0.914703047404108,1,-116.091807635236,-117.118610328696,13,7,3321.52710691219,0,0,0,FALSE
"FBgn0000166","FBgn0000166",0.999952979579518,1,-49.0363751370153,-49.1030620962494,13,7,27.8022466718022,0,0,0,FALSE
"FBgn0000173","FBgn0000173",0.69186893685388,1,-111.616492967066,-113.560348818377,13,7,3504.65425930398,0,0,0,FALSE
"FBgn0000179","FBgn0000179",0.898275479386237,1,-54.6984365821889,-55.809021233124,13,7,36.6886342010649,0,0,0,FALSE
"FBgn0000180","FBgn0000180",0.633115690974221,1,-72.3386048098476,-74.4998765990773,13,7,93.4394786243461,0,0,0,FALSE
"FBgn0000181","FBgn0000181",0.744377984252197,1,-136.766215967445,-138.514681405299,13,7,18938.079777427,0,0,0,FALSE
"FBgn0000182","FBgn0000182",0.177820763671318,0.76077731551771,-70.5546731996525,-75.017342126857,13,7,97.2852237217101,0,0,0,FALSE
"FBgn0000183","FBgn0000183",0.987097014646077,1,-99.3224924922114,-99.8022995699969,13,7,1508.01417617801,0,0,0,FALSE
"FBgn0000206","FBgn0000206",0.979567904654373,1,-55.4623904724558,-56.0343085998828,13,7,31.0530648010768,0,0,0,FALSE
"FBgn0000210","FBgn0000210",0.94008400353451,1,-59.7078965988861,-60.5898357151522,13,7,77.2982254984991,0,0,0,FALSE
"FBgn0000212","FBgn0000212",0.961323372114621,1,-106.609914253574,-107.345986589116,13,7,1981.60675799003,0,0,0,FALSE
"FBgn0000221","FBgn0000221",0.815057755503383,1,-74.055871401923,-75.531023899885,13,7,293.747138240767,0,0,0,FALSE
"FBgn0000228","FBgn0000228",0.42816803690476,1,-97.3095525824276,-100.287415185657,13,7,1264.48671465469,0,0,0,FALSE
"FBgn0000229","FBgn0000229",0.958663700672659,1,-88.4445835730509,-89.2008053185135,13,7,936.147226053595,0,0,0,FALSE
"FBgn0000233","FBgn0000233",0.535124323740709,1,-46.0088105791389,-48.5428002878236,13,7,16.5291592215653,0,0,0,FALSE
"FBgn0000239","FBgn0000239",0.905093302937872,1,-104.402540781353,-105.479089643753,13,7,3242.42466181847,0,0,0,FALSE
"FBgn0000241","FBgn0000241",0.345310623879541,1,-53.5315996545582,-56.9028900775083,13,7,29.7043103289866,0,0,0,FALSE
"FBgn0000244","FBgn0000244",0.966715133186563,1,-113.913513821888,-114.606425427187,13,7,4520.10869650269,0,0,0,FALSE
"FBgn0000246","FBgn0000246",0.131249502717789,0.625557109107282,-63.609295018432,-68.5327418586658,13,7,114.449046673224,0,0,0,FALSE
"FBgn0000247","FBgn0000247",0.264613830737131,0.946181485494631,-100.23693686564,-104.063621629568,13,7,1560.94021286052,0,0,0,FALSE
"FBgn0000250","FBgn0000250",0.984891650563132,1,-111.238936241117,-111.748309803557,13,7,3523.68105218664,0,0,0,FALSE
"FBgn0000251","FBgn0000251",0.603372671831761,1,-112.263998538709,-114.536391346089,13,7,2106.40029599727,0,0,0,FALSE
"FBgn0000253","FBgn0000253",0.990275960832857,1,-131.490480456135,-131.921999539076,13,7,13255.2581202456,0,0,0,FALSE
"FBgn0000256","FBgn0000256",0.003289074076795,0.0426452817568152,-125.35112264585,-135.140870478783,13,7,6056.10243742687,0,0,0,FALSE
"FBgn0000257","FBgn0000257",0.99721552559734,1,-85.0154370589059,-85.2890471004062,13,7,791.131979810238,0,0,0,FALSE
"FBgn0000259","FBgn0000259",0.987617741839815,1,-104.988755841291,-105.461166909333,13,7,2417.40154984143,0,0,0,FALSE
"FBgn0000261","FBgn0000261",0.623124543808374,1,-170.064782412524,-172.263250527337,13,7,121985.135172806,0,0,0,FALSE
"FBgn0000273","FBgn0000273",0.675287362453464,1,-115.8483708804,-117.853502789615,13,7,3446.40718002669,0,0,0,FALSE
"FBgn0000274","FBgn0000274",1.81576525508518e-05,0.00170645374946025,-97.3239758570635,-113.202880178463,13,7,1014.54715280812,0,0,0,FALSE
"FBgn0000276","FBgn0000276",0.920984855128828,1,-131.437610265119,-132.430592793204,13,7,2877.13680635148,0,0,0,FALSE
"FBgn0000277","FBgn0000277",0.88402399188837,1,-109.263738790896,-110.442668478938,13,7,709.016480356934,0,0,0,FALSE
"FBgn0000279","FBgn0000279",0.417285499486964,1,-64.5405166709833,-67.5669886223284,13,7,33.5360469942612,0,0,0,FALSE
"FBgn0000283","FBgn0000283",0.655031071581932,1,-101.476668141182,-103.556679305027,13,7,1936.78782372326,0,0,0,FALSE
"FBgn0000286","FBgn0000286",0.858578749170209,1,-114.919841887095,-116.213463862969,13,7,3013.5997038882,0,0,0,FALSE
"FBgn0000287","FBgn0000287",0.0323901333836704,0.22872367008146,-108.524720483677,-115.406568235829,13,7,1539.07917903085,0,0,0,FALSE
"FBgn0000289","FBgn0000289",0.713671161557918,1,-96.2470597940043,-98.1101605546649,13,7,2052.26925833851,0,0,0,FALSE
"FBgn0000299","FBgn0000299",0.241175739245916,0.905241979937982,-132.320959230449,-136.300099550648,13,7,5856.49187154839,0,0,0,FALSE
"FBgn0000303","FBgn0000303",0.999469612668717,1,-55.0038823080597,-55.1566765472751,13,7,27.8352945971852,0,0,0,FALSE
"FBgn0000307","FBgn0000307",0.541348531240402,1,-93.7606401277601,-96.2702573502195,13,7,917.417874149405,0,0,0,FALSE
"FBgn0000308","FBgn0000308",0.910620045278292,1,-122.414868492496,-123.463081304185,13,7,7578.68799526775,0,0,0,FALSE
"FBgn0000316","FBgn0000316",0.632118111339385,1,-87.0698912334804,-89.234871945001,13,7,703.483027335085,0,0,0,FALSE
"FBgn0000317","FBgn0000317",0.889916177922246,1,-104.818796950874,-105.96988994878,13,7,1308.34688573931,0,0,0,FALSE
"FBgn0000318","FBgn0000318",0.957502561935572,1,-96.3282233782251,-97.0930349799126,13,7,2107.00389276879,0,0,0,FALSE
"FBgn0000319","FBgn0000319",0.913285683194719,1,-128.806141104752,-129.840424448695,13,7,8776.5477894687,0,0,0,FALSE
"FBgn0000320","FBgn0000320",0.00287805885744097,0.0390518005627382,-83.5334638850892,-93.4864880817163,13,7,254.854845102781,0,0,0,FALSE
"FBgn0000326","FBgn0000326",0.814988366623427,1,-99.5456622860949,-101.021093572708,13,7,1130.64080282263,0,0,0,FALSE
"FBgn0000330","FBgn0000330",0.395049968974371,1,-81.6007361850431,-84.7291208574145,13,7,437.729919688189,0,0,0,FALSE
"FBgn0000339","FBgn0000339",0.6018070508139,1,-97.6163453613812,-99.8946237809728,13,7,1544.60775625131,0,0,0,FALSE
"FBgn0000346","FBgn0000346",0.0102894540807219,0.0974852675861625,-95.2331278459463,-103.602925480431,13,7,576.159546214814,0,0,0,FALSE
"FBgn0000351","FBgn0000351",0.962259830640512,1,-50.5768487561463,-51.3056588807174,13,7,31.1520826819958,0,0,0,FALSE
"FBgn0000352","FBgn0000352",0.581191381873425,1,-78.5796073668678,-80.935812961349,13,7,401.851423289299,0,0,0,FALSE
"FBgn0000357","FBgn0000357",0.910201664840203,1,-49.452303517279,-50.5026865707408,13,7,23.0165091353038,0,0,0,FALSE
"FBgn0000370","FBgn0000370",0.778276008145043,1,-143.026927063243,-144.64654679908,13,7,29014.334075524,0,0,0,FALSE
"FBgn0000376","FBgn0000376",0.417869426531308,1,-80.1021225134006,-83.1259660017991,13,7,366.208099569536,0,0,0,FALSE
"FBgn0000377","FBgn0000377",0.847554337386712,1,-93.2043375122732,-94.5453988438188,13,7,902.736396272527,0,0,0,FALSE
"FBgn0000382","FBgn0000382",0.77668689272909,1,-109.137076932903,-110.762812301018,13,7,2333.65880485246,0,0,0,FALSE
"FBgn0000384","FBgn0000384",0.607403813946955,1,-89.2095560273889,-91.4668135229925,13,7,966.212065264991,0,0,0,FALSE
"FBgn0000394","FBgn0000394",0.102116928354311,0.528638654112621,-86.7324643750882,-92.0244544955284,13,7,608.314538516168,0,0,0,FALSE
"FBgn0000395","FBgn0000395",0.212178252162262,0.841680471679366,-99.678110439921,-103.863496484721,13,7,1001.41837661891,0,0,0,FALSE
"FBgn0000404","FBgn0000404",5.70550350672956e-05,0.00326098635121363,-92.2717917725673,-106.845410118104,13,7,492.37455472023,0,0,0,FALSE
"FBgn0000405","FBgn0000405",2.31058000476162e-05,0.00194909950642632,-104.749222387778,-120.354571987301,13,7,1072.23610858706,0,0,0,FALSE
"FBgn0000406","FBgn0000406",0.313212512173863,1,-150.544933054853,-154.086582223348,13,7,33678.6680203587,0,0,0,FALSE
"FBgn0000409","FBgn0000409",0.0669313295317227,0.393137441102404,-138.637035635314,-144.529731085428,13,7,9821.36079598335,0,0,0,FALSE
"FBgn0000411","FBgn0000411",0.00977607089960041,0.0938274988396879,-77.666416536563,-86.1010290012907,13,7,168.805017195057,0,0,0,FALSE
"FBgn0000412","FBgn0000412",0.950572733468434,1,-112.843611012456,-113.657410689666,13,7,2869.99441536898,0,0,0,FALSE
"FBgn0000413","FBgn0000413",0.861439893101722,1,-99.7054478626367,-100.98655964811,13,7,1591.64602378098,0,0,0,FALSE
"FBgn0000414","FBgn0000414",0.886345340676597,1,-104.110288061965,-105.278316980204,13,7,1536.74351941627,0,0,0,FALSE
"FBgn0000416","FBgn0000416",0.977218647010934,1,-148.762638555746,-149.359244735094,13,7,48073.886733435,0,0,0,FALSE
"FBgn0000422","FBgn0000422",0.532373275452472,1,-93.4945046623323,-96.0393065582925,13,7,991.969588134661,0,0,0,FALSE
"FBgn0000426","FBgn0000426",0.996068869445963,1,-84.4530135268732,-84.7626945814175,13,7,325.17460042782,0,0,0,FALSE
"FBgn0000427","FBgn0000427",0.176363861246045,0.756393001233803,-47.623517082155,-52.0989183900879,13,7,17.6219910133224,0,0,0,FALSE
"FBgn0000442","FBgn0000442",0.782006614794343,1,-66.2671773271766,-67.8724050849975,13,7,76.9008289173053,0,0,0,FALSE
"FBgn0000447","FBgn0000447",0.621007890414466,1,-114.057332476731,-116.263696072703,13,7,3393.54304098584,0,0,0,FALSE
"FBgn0000448","FBgn0000448",0.99959019830262,1,-49.5962064879143,-49.7359596853108,13,7,13.7076413995766,0,0,0,FALSE
"FBgn0000451","FBgn0000451",0.502003910831797,1,-83.0985629569361,-85.7645052055255,13,7,146.039089546632,0,0,0,FALSE
"FBgn0000454","FBgn0000454",0.995274355791337,1,-118.243015220224,-118.57402443279,13,7,4034.60388621553,0,0,0,FALSE
"FBgn0000455","FBgn0000455",0.10943890536895,0.555243837638189,-104.343720149334,-109.534998343269,13,7,2735.96391316487,0,0,0,FALSE
"FBgn0000459","FBgn0000459",0.991880988001058,1,-63.1650390155863,-63.568606596234,13,7,78.7282083059513,0,0,0,FALSE
"FBgn0000463","FBgn0000463",0.508760832152963,1,-70.4948046195713,-73.1334936683074,13,7,128.731285169188,0,0,0,FALSE
"FBgn0000464","FBgn0000464",0.501867667471177,1,-88.0025073007376,-90.6690009633322,13,7,597.952181063212,0,0,0,FALSE
"FBgn0000473","FBgn0000473",0.999631307099722,1,-128.68685452065,-128.821601484388,13,7,5044.42038669195,0,0,0,FALSE
"FBgn0000477","FBgn0000477",0.667839292542851,1,-103.917348427525,-105.950000305982,13,7,1297.23098163833,0,0,0,FALSE
"FBgn0000479","FBgn0000479",0.920276665517402,1,-108.561396231222,-109.55824859817,13,7,2108.69138295155,0,0,0,FALSE
"FBgn0000482","FBgn0000482",0.375858719506107,1,-82.5737898919963,-85.7932426698757,13,7,712.927015934629,0,0,0,FALSE
"FBgn0000489","FBgn0000489",0.0140427660383926,0.123363144815315,-105.781513931451,-113.754878663877,13,7,2940.3459777051,0,0,0,FALSE
"FBgn0000490","FBgn0000490",0.691094808093631,1,-90.8362640260004,-92.7829820993256,13,7,567.384675892033,0,0,0,FALSE
"FBgn0000492","FBgn0000492",0.0210294943384078,0.16672915343562,-90.9339205425105,-98.3851245398763,13,7,626.415390399914,0,0,0,FALSE
"FBgn0000497","FBgn0000497",0.114619815992765,0.573017237895998,-73.7660346949087,-78.8896436051439,13,7,174.260908072927,0,0,0,FALSE
"FBgn0000499","FBgn0000499",0.251976826983581,0.924399137608352,-99.281747379911,-103.189220229759,13,7,1580.75036973266,0,0,0,FALSE
"FBgn0000500","FBgn0000500",0.879073350788145,1,-46.0304640308017,-47.2323707252338,13,7,13.2612608244578,0,0,0,FALSE
"FBgn0000504","FBgn0000504",0.670865679558047,1,-110.550275456351,-112.571744205967,13,7,2446.95102689839,0,0,0,FALSE
"FBgn0000520","FBgn0000520",0.951526284375888,1,-82.9897881753227,-83.7970589262969,13,7,435.234727543566,0,0,0,FALSE
"FBgn0000524","FBgn0000524",0.916169253707434,1,-83.8015344177582,-84.820542446835,13,7,396.331858807005,0,0,0,FALSE
"FBgn0000527","FBgn0000527",0.392116970447061,1,-82.4376284397725,-85.5797351568983,13,7,238.009685548113,0,0,0,FALSE
"FBgn0000529","FBgn0000529",0.816535026041277,1,-58.7286678351686,-60.1978783950051,13,7,38.0690674300918,0,0,0,FALSE
"FBgn0000533","FBgn0000533",0.416872636358426,1,-81.5144678197791,-84.542799629521,13,7,278.389129978216,0,0,0,FALSE
"FBgn0000535","FBgn0000535",0.824313573763611,1,-55.8298869689899,-57.2675934554574,13,7,27.1761117129669,0,0,0,FALSE
"FBgn0000536","FBgn0000536",0.852400022365408,1,-119.089101259142,-120.409454227861,13,7,6102.24586599848,0,0,0,FALSE
"FBgn0000541","FBgn0000541",0.271857648344685,0.96069963178021,-111.066269175464,-114.84801591628,13,7,2717.56806963221,0,0,0,FALSE
"FBgn0000542","FBgn0000542",0.818568739998007,1,-76.1824717491868,-77.6434812572377,13,7,170.338121377335,0,0,0,FALSE
"FBgn0000543","FBgn0000543",0.920925900873324,1,-91.6090047211207,-92.6023099780005,13,7,851.594994095543,0,0,0,FALSE
"FBgn0000546","FBgn0000546",0.906961921064071,1,-95.5048869616802,-96.5719341037441,13,7,637.226597222841,0,0,0,FALSE
"FBgn0000547","FBgn0000547",0.60769970108998,1,-105.798400326666,-108.054547929751,13,7,1171.67363340809,0,0,0,FALSE
"FBgn0000551","FBgn0000551",0.999678616724389,1,-43.6813858074915,-43.8099046413391,13,7,7.9779002416983,0,0,0,FALSE
"FBgn0000556","FBgn0000556",0.472159340651578,1,-184.465362909619,-187.25403081028,13,7,390144.510646844,0,0,0,FALSE
"FBgn0000557","FBgn0000557",0.845853454797336,1,-107.098905808521,-108.447185795966,13,7,1670.78609069347,0,0,0,FALSE
"FBgn0000559","FBgn0000559",0.821762181623219,1,-171.410245736081,-172.858327049313,13,7,144819.018773118,0,0,0,FALSE
"FBgn0000560","FBgn0000560",0.0713909174449489,0.411393834148815,-61.9261966515155,-67.7285534873704,13,7,57.0933545492888,0,0,0,FALSE
"FBgn0000562","FBgn0000562",0.975459914267239,1,-108.79598498878,-109.4101732585,13,7,2428.90800482164,0,0,0,FALSE
"FBgn0000565","FBgn0000565",0.293024240545775,0.996051454786887,-87.1145314655246,-90.7701291186603,13,7,669.757859198638,0,0,0,FALSE
"FBgn0000566","FBgn0000566",0.029664446810105,0.215675622368588,-108.681655496279,-115.680390109178,13,7,2586.36243672718,0,0,0,FALSE
"FBgn0000567","FBgn0000567",0.393810697101087,1,-89.6845645629612,-92.8187388594591,13,7,709.143103655665,0,0,0,FALSE
"FBgn0000568","FBgn0000568",0.745240446506631,1,-120.782217617599,-122.527440356188,13,7,3442.62640433797,0,0,0,FALSE
"FBgn0000575","FBgn0000575",0.829043245538421,1,-121.491031903068,-122.909393031211,13,7,2769.82586449082,0,0,0,FALSE
"FBgn0000576","FBgn0000576",0.943031720368716,1,-53.3170421035564,-54.1804538258447,13,7,26.6290535782483,0,0,0,FALSE
"FBgn0000577","FBgn0000577",0.27219332009665,0.961534576517,-88.2872689069565,-92.0669562464682,13,7,320.663782345044,0,0,0,FALSE
"FBgn0000578","FBgn0000578",0.590139187034606,1,-85.4315936744456,-87.7538739971473,13,7,521.917244076596,0,0,0,FALSE
"FBgn0000579","FBgn0000579",0.512761669778777,1,-153.432748604178,-156.055385474118,13,7,47853.0778118749,0,0,0,FALSE
"FBgn0000581","FBgn0000581",0.335148906992542,1,-107.006117901595,-110.430035791624,13,7,2164.83024996867,0,0,0,FALSE
"FBgn0000588","FBgn0000588",0.995983574537951,1,-61.1071833625137,-61.4192730322619,13,7,92.2490544485043,0,0,0,FALSE
"FBgn0000592","FBgn0000592",0.999311279534108,1,-171.929871998289,-172.09716790964,13,7,31658.7589187143,0,0,0,FALSE
"FBgn0000611","FBgn0000611",0.89182390813373,1,-109.742513232966,-110.884471186042,13,7,2384.31605118586,0,0,0,FALSE
"FBgn0000615","FBgn0000615",0.000101220880931211,0.00453515564720047,-147.961946890324,-161.876114022345,13,7,18517.0912094269,0,0,0,FALSE
"FBgn0000617","FBgn0000617",0.824553169170499,1,-80.1038077886909,-81.5405378499061,13,7,412.674914007949,0,0,0,FALSE
"FBgn0000618","FBgn0000618",0.388265963216067,1,-73.0494698120804,-76.2096981240081,13,7,260.99098607498,0,0,0,FALSE
"FBgn0000625","FBgn0000625",0.629366988818276,1,-75.9302424561855,-78.1054571250779,13,7,188.394125152364,0,0,0,FALSE
"FBgn0000629","FBgn0000629",0.999120837066151,1,-87.0968941340371,-87.2790427047457,13,7,724.985377002321,0,0,0,FALSE
"FBgn0000633","FBgn0000633",0.775729658800741,1,-56.3849820667782,-58.0143971402929,13,7,26.0063392717576,0,0,0,FALSE
"FBgn0000635","FBgn0000635",0.98412272082876,1,-118.528044963845,-119.047144200326,13,7,2676.67654931353,0,0,0,FALSE
"FBgn0000636","FBgn0000636",0.285724025294858,0.984981173363834,-105.559952721334,-109.258234391071,13,7,1021.23406316805,0,0,0,FALSE
"FBgn0000644","FBgn0000644",0.827162488472272,1,-46.2666712541291,-47.692743066918,13,7,13.8073851417661,0,0,0,FALSE
"FBgn0000658","FBgn0000658",0.985889841654658,1,-61.4604966274126,-61.9568158941009,13,7,60.318720801135,0,0,0,FALSE
"FBgn0000659","FBgn0000659",0.975290748253453,1,-112.465242455803,-113.081085233306,13,7,1171.74865109399,0,0,0,FALSE
"FBgn0000662","FBgn0000662",0.96137081343068,1,-103.338662420028,-104.074369030879,13,7,1485.44195422924,0,0,0,FALSE
"FBgn0000667","FBgn0000667",0.484987448064327,1,-119.084854823099,-121.82027738938,13,7,4097.96583171621,0,0,0,FALSE
"FBgn0000709","FBgn0000709",0.891556765088744,1,-94.6685532149175,-95.8117941203181,13,7,1209.50526972263,0,0,0,FALSE
"FBgn0000711","FBgn0000711",0.381767169189265,1,-97.7405009658995,-100.931587223082,13,7,1241.53422847533,0,0,0,FALSE
"FBgn0000719","FBgn0000719",0.973823379598906,1,-93.5610178673358,-94.1909620318983,13,7,658.975272049818,0,0,0,FALSE
"FBgn0000721","FBgn0000721",0.360670373955301,1,-124.094976969503,-127.388790637217,13,7,6868.4716370449,0,0,0,FALSE
"FBgn0000723","FBgn0000723",0.999916820562579,1,-102.722067717072,-102.803006949172,13,7,1784.19960398765,0,0,0,FALSE
"FBgn0000808","FBgn0000808",0.988712730719054,1,-59.4134485897578,-59.8696999854596,13,7,67.0575243027093,0,0,0,FALSE
"FBgn0000810","FBgn0000810",0.645811050543567,1,-78.3099186600978,-80.4240720455386,13,7,544.849972679035,0,0,0,FALSE
"FBgn0000826","FBgn0000826",0.989345402535388,1,-50.9399680723639,-51.3864659720033,13,7,24.8783619507363,0,0,0,FALSE
"FBgn0000927","FBgn0000927",0.999709260084533,1,-57.0926855784203,-57.2168481255523,13,7,47.4646671561699,0,0,0,FALSE
"FBgn0000928","FBgn0000928",0.34038611415959,1,-67.2310253494416,-70.6276775566436,13,7,59.4901993383126,0,0,0,FALSE
"FBgn0000964","FBgn0000964",0.539086741812489,1,-55.1720915129018,-57.6905511677543,13,7,20.9258089734932,0,0,0,FALSE
"FBgn0000996","FBgn0000996",0.967359987816372,1,-81.5588771012376,-82.2463900942609,13,7,304.225680271906,0,0,0,FALSE
"FBgn0001075","FBgn0001075",0.779403338849404,1,-67.6530865266371,-69.2683624639166,13,7,106.255600356978,0,0,0,FALSE
"FBgn0001077","FBgn0001077",0.747934713582043,1,-51.1047795733243,-52.839862361791,13,7,27.0338667585606,0,0,0,FALSE
